commentId,comment,classification,comment_processed,word_phrase_list,harm,harm know,know,similarity_score,regression_weight
150907,Very disappointing because anyone who has had invasive back surgery knows you don't want tho change surgeons.,1,disappoint invasion surgery know want change surgeon,"['disappoint', 'disappoint invasion', 'disappoint invasion surgery', 'disappoint invasion surgery know', 'disappoint invasion surgery know want', 'disappoint invasion surgery know want change', 'disappoint invasion surgery know want change surgeon', 'invasion', 'invasion surgery', 'invasion surgery know', 'invasion surgery know want', 'invasion surgery know want change', 'invasion surgery know want change surgeon', 'surgery', 'surgery know', 'surgery know want', 'surgery know want change', 'surgery know want change surgeon', 'know', 'know want', 'know want change', 'know want change surgeon', 'want', 'want change', 'want change surgeon', 'change', 'change surgeon', 'surgeon']",0,0,1,0.064516129032258,0.0
115988,"They wait until almost the last minute to tell you what time to come back, knowing you need to make arrangement",1,wait tell time come know need arrangement,"['wait', 'wait tell', 'wait tell time', 'wait tell time come', 'wait tell time come know', 'wait tell time come know need', 'wait tell time come know need arrangement', 'tell', 'tell time', 'tell time come', 'tell time come know', 'tell time come know need', 'tell time come know need arrangement', 'time', 'time come', 'time come know', 'time come know need', 'time come know need arrangement', 'come', 'come know', 'come know need', 'come know need arrangement', 'know', 'know need', 'know need arrangement', 'need', 'need arrangement', 'arrangement']",0,0,1,0.064516129032258,0.0
168107,Elsewhere.Insensitive.Fyi no ?????I do know more about meds and Holistic than most Drs..(Change your photo from 5 years ago.),1,elsewhereinsensitivefyi no know bed politic discharge photograph,"['elsewhereinsensitivefyi', 'elsewhereinsensitivefyi no', 'elsewhereinsensitivefyi no know', 'elsewhereinsensitivefyi no know bed', 'elsewhereinsensitivefyi no know bed politic', 'elsewhereinsensitivefyi no know bed politic discharge', 'elsewhereinsensitivefyi no know bed politic discharge photograph', 'no', 'no know', 'no know bed', 'no know bed politic', 'no know bed politic discharge', 'no know bed politic discharge photograph', 'know', 'know bed', 'know bed politic', 'know bed politic discharge', 'know bed politic discharge photograph', 'bed', 'bed politic', 'bed politic discharge', 'bed politic discharge photograph', 'politic', 'politic discharge', 'politic discharge photograph', 'discharge', 'discharge photograph', 'photograph']",0,0,1,0.064516129032258,0.0
68200,"Plus, the fact that he is drop dead gorgeous, you know he is going to make you look great too!",0,plus fact drop dead gorgeous know go look great,"['plus', 'plus fact', 'plus fact drop', 'plus fact drop dead', 'plus fact drop dead gorgeous', 'plus fact drop dead gorgeous know', 'plus fact drop dead gorgeous know go', 'plus fact drop dead gorgeous know go look', 'plus fact drop dead gorgeous know go look great', 'fact', 'fact drop', 'fact drop dead', 'fact drop dead gorgeous', 'fact drop dead gorgeous know', 'fact drop dead gorgeous know go', 'fact drop dead gorgeous know go look', 'fact drop dead gorgeous know go look great', 'drop', 'drop dead', 'drop dead gorgeous', 'drop dead gorgeous know', 'drop dead gorgeous know go', 'drop dead gorgeous know go look', 'drop dead gorgeous know go look great', 'dead', 'dead gorgeous', 'dead gorgeous know', 'dead gorgeous know go', 'dead gorgeous know go look', 'dead gorgeous know go look great', 'gorgeous', 'gorgeous know', 'gorgeous know go', 'gorgeous know go look', 'gorgeous know go look great', 'know', 'know go', 'know go look', 'know go look great', 'go', 'go look', 'go look great', 'look', 'look great', 'great']",0,0,1,0.0416666666666666,0.0
125457,they look completely natural and no one knows unless I tell them.,0,look completely natural no know tell,"['look', 'look completely', 'look completely natural', 'look completely natural no', 'look completely natural no know', 'look completely natural no know tell', 'completely', 'completely natural', 'completely natural no', 'completely natural no know', 'completely natural no know tell', 'natural', 'natural no', 'natural no know', 'natural no know tell', 'no', 'no know', 'no know tell', 'know', 'know tell', 'tell']",0,0,1,0.0833333333333333,0.0
185139,My skin is proof that she knows what she's doing.,0,skin proof know,"['skin', 'skin proof', 'skin proof know', 'proof', 'proof know', 'know']",0,0,1,0.2222222222222222,0.0
186364,let you know they cancelled (because when you schedule they are not careful when asking,1,let know cancel schedule not careful ask,"['let', 'let know', 'let know cancel', 'let know cancel schedule', 'let know cancel schedule not', 'let know cancel schedule not careful', 'let know cancel schedule not careful ask', 'know', 'know cancel', 'know cancel schedule', 'know cancel schedule not', 'know cancel schedule not careful', 'know cancel schedule not careful ask', 'cancel', 'cancel schedule', 'cancel schedule not', 'cancel schedule not careful', 'cancel schedule not careful ask', 'schedule', 'schedule not', 'schedule not careful', 'schedule not careful ask', 'not', 'not careful', 'not careful ask', 'careful', 'careful ask', 'ask']",0,0,1,0.064516129032258,0.0
156007,I should have known it was going to be a bad day when the lady walking out as I was walking in was mad,1,know go lady walk walk mad,"['know', 'know go', 'know go lady', 'know go lady walk', 'know go lady walk walk', 'know go lady walk walk mad', 'go', 'go lady', 'go lady walk', 'go lady walk walk', 'go lady walk walk mad', 'lady', 'lady walk', 'lady walk walk', 'lady walk walk mad', 'walk', 'walk walk', 'walk walk mad', 'walk', 'walk mad', 'mad']",0,0,1,0.0833333333333333,0.0
181659,And she started making her complaints known so they pulled her to the back so nobody could hear her.,1,start make complaint know pull hear,"['start', 'start make', 'start make complaint', 'start make complaint know', 'start make complaint know pull', 'start make complaint know pull hear', 'make', 'make complaint', 'make complaint know', 'make complaint know pull', 'make complaint know pull hear', 'complaint', 'complaint know', 'complaint know pull', 'complaint know pull hear', 'know', 'know pull', 'know pull hear', 'pull', 'pull hear', 'hear']",0,0,1,0.0833333333333333,0.0
151778,everyone i personally know who has gone to him are completely disappointed with their results.,1,personally know go completely disappoint result,"['personally', 'personally know', 'personally know go', 'personally know go completely', 'personally know go completely disappoint', 'personally know go completely disappoint result', 'know', 'know go', 'know go completely', 'know go completely disappoint', 'know go completely disappoint result', 'go', 'go completely', 'go completely disappoint', 'go completely disappoint result', 'completely', 'completely disappoint', 'completely disappoint result', 'disappoint', 'disappoint result', 'result']",0,0,1,0.0833333333333333,0.0
98727,It was over before I knew it and now my lips look great!,0,know lip look great,"['know', 'know lip', 'know lip look', 'know lip look great', 'lip', 'lip look', 'lip look great', 'look', 'look great', 'great']",0,0,1,0.1538461538461538,0.0
166660,A crazy and little known side effect that Dr. Weiss was well-versed in.,0,crazy little know effect wellversed,"['crazy', 'crazy little', 'crazy little know', 'crazy little know effect', 'crazy little know effect wellversed', 'little', 'little know', 'little know effect', 'little know effect wellversed', 'know', 'know effect', 'know effect wellversed', 'effect', 'effect wellversed', 'wellversed']",0,0,1,0.1111111111111111,0.0
150794,but he had recent CT imagining of my bone and knew it did not heal properly and made the choice to ignore it.,1,recent imagine bone know not heal properly choice ignore,"['recent', 'recent imagine', 'recent imagine bone', 'recent imagine bone know', 'recent imagine bone know not', 'recent imagine bone know not heal', 'recent imagine bone know not heal properly', 'recent imagine bone know not heal properly choice', 'recent imagine bone know not heal properly choice ignore', 'imagine', 'imagine bone', 'imagine bone know', 'imagine bone know not', 'imagine bone know not heal', 'imagine bone know not heal properly', 'imagine bone know not heal properly choice', 'imagine bone know not heal properly choice ignore', 'bone', 'bone know', 'bone know not', 'bone know not heal', 'bone know not heal properly', 'bone know not heal properly choice', 'bone know not heal properly choice ignore', 'know', 'know not', 'know not heal', 'know not heal properly', 'know not heal properly choice', 'know not heal properly choice ignore', 'not', 'not heal', 'not heal properly', 'not heal properly choice', 'not heal properly choice ignore', 'heal', 'heal properly', 'heal properly choice', 'heal properly choice ignore', 'properly', 'properly choice', 'properly choice ignore', 'choice', 'choice ignore', 'ignore']",0,0,1,0.0416666666666666,0.0
189853,I wouldn't want to pay $3k  per leg for a medical condition knowing I have amazing insurance coverage.,1,want pay k leg medical condition know amaze insurance coverage,"['want', 'want pay', 'want pay k', 'want pay k leg', 'want pay k leg medical', 'want pay k leg medical condition', 'want pay k leg medical condition know', 'want pay k leg medical condition know amaze', 'want pay k leg medical condition know amaze insurance', 'want pay k leg medical condition know amaze insurance coverage', 'pay', 'pay k', 'pay k leg', 'pay k leg medical', 'pay k leg medical condition', 'pay k leg medical condition know', 'pay k leg medical condition know amaze', 'pay k leg medical condition know amaze insurance', 'pay k leg medical condition know amaze insurance coverage', 'k', 'k leg', 'k leg medical', 'k leg medical condition', 'k leg medical condition know', 'k leg medical condition know amaze', 'k leg medical condition know amaze insurance', 'k leg medical condition know amaze insurance coverage', 'leg', 'leg medical', 'leg medical condition', 'leg medical condition know', 'leg medical condition know amaze', 'leg medical condition know amaze insurance', 'leg medical condition know amaze insurance coverage', 'medical', 'medical condition', 'medical condition know', 'medical condition know amaze', 'medical condition know amaze insurance', 'medical condition know amaze insurance coverage', 'condition', 'condition know', 'condition know amaze', 'condition know amaze insurance', 'condition know amaze insurance coverage', 'know', 'know amaze', 'know amaze insurance', 'know amaze insurance coverage', 'amaze', 'amaze insurance', 'amaze insurance coverage', 'insurance', 'insurance coverage', 'coverage']",0,0,1,0.0344827586206896,0.0
