commentId,comment,classification,comment_processed,word_phrase_list,facility,far,hygienic,similarity_score
103831,"and Dr, Lapco is by far the best I have found.Natalie, his office manager, manages the practice well and is excellent with patients.",0,far good foundnatalie office manager manage practice excellent patient,"['far', 'far good', 'far good foundnatalie', 'far good foundnatalie office', 'far good foundnatalie office manager', 'far good foundnatalie office manager manage', 'far good foundnatalie office manager manage practice', 'far good foundnatalie office manager manage practice excellent', 'far good foundnatalie office manager manage practice excellent patient', 'good', 'good foundnatalie', 'good foundnatalie office', 'good foundnatalie office manager', 'good foundnatalie office manager manage', 'good foundnatalie office manager manage practice', 'good foundnatalie office manager manage practice excellent', 'good foundnatalie office manager manage practice excellent patient', 'foundnatalie', 'foundnatalie office', 'foundnatalie office manager', 'foundnatalie office manager manage', 'foundnatalie office manager manage practice', 'foundnatalie office manager manage practice excellent', 'foundnatalie office manager manage practice excellent patient', 'office', 'office manager', 'office manager manage', 'office manager manage practice', 'office manager manage practice excellent', 'office manager manage practice excellent patient', 'manager', 'manager manage', 'manager manage practice', 'manager manage practice excellent', 'manager manage practice excellent patient', 'manage', 'manage practice', 'manage practice excellent', 'manage practice excellent patient', 'practice', 'practice excellent', 'practice excellent patient', 'excellent', 'excellent patient', 'patient']",0,1,0,0.2857142857142857
59214,Rasul is by far the worst.,1,result far bad,"['result', 'result far', 'result far bad', 'far', 'far bad', 'bad']",0,1,0,0.2857142857142857
143575,Results so far (two weeks post surgery) are very good and close to what was simulated.,0,result far post surgery good close simulate,"['result', 'result far', 'result far post', 'result far post surgery', 'result far post surgery good', 'result far post surgery good close', 'result far post surgery good close simulate', 'far', 'far post', 'far post surgery', 'far post surgery good', 'far post surgery good close', 'far post surgery good close simulate', 'post', 'post surgery', 'post surgery good', 'post surgery good close', 'post surgery good close simulate', 'surgery', 'surgery good', 'surgery good close', 'surgery good close simulate', 'good', 'good close', 'good close simulate', 'close', 'close simulate', 'simulate']",0,1,0,0.2857142857142857
138462,"From the friendly, accommodating ladies up front to his dental hygienist, Erica they?ve all made my experience here amazing.",0,friendly accommodation lady dental hygienic ve experience amaze,"['friendly', 'friendly accommodation', 'friendly accommodation lady', 'friendly accommodation lady dental', 'friendly accommodation lady dental hygienic', 'friendly accommodation lady dental hygienic ve', 'friendly accommodation lady dental hygienic ve experience', 'friendly accommodation lady dental hygienic ve experience amaze', 'accommodation', 'accommodation lady', 'accommodation lady dental', 'accommodation lady dental hygienic', 'accommodation lady dental hygienic ve', 'accommodation lady dental hygienic ve experience', 'accommodation lady dental hygienic ve experience amaze', 'lady', 'lady dental', 'lady dental hygienic', 'lady dental hygienic ve', 'lady dental hygienic ve experience', 'lady dental hygienic ve experience amaze', 'dental', 'dental hygienic', 'dental hygienic ve', 'dental hygienic ve experience', 'dental hygienic ve experience amaze', 'hygienic', 'hygienic ve', 'hygienic ve experience', 'hygienic ve experience amaze', 've', 've experience', 've experience amaze', 'experience', 'experience amaze', 'amaze']",0,0,1,0.2857142857142857
104961,"During her 3 month stint in the hospital, he was by far the best medical professional that we came across.",0,stint hospital far good medical professional come,"['stint', 'stint hospital', 'stint hospital far', 'stint hospital far good', 'stint hospital far good medical', 'stint hospital far good medical professional', 'stint hospital far good medical professional come', 'hospital', 'hospital far', 'hospital far good', 'hospital far good medical', 'hospital far good medical professional', 'hospital far good medical professional come', 'far', 'far good', 'far good medical', 'far good medical professional', 'far good medical professional come', 'good', 'good medical', 'good medical professional', 'good medical professional come', 'medical', 'medical professional', 'medical professional come', 'professional', 'professional come', 'come']",0,1,0,0.2857142857142857
143257,Had surgery done a couple of weeks ago and everything looks good so far.,0,surgery look good far,"['surgery', 'surgery look', 'surgery look good', 'surgery look good far', 'look', 'look good', 'look good far', 'good', 'good far', 'far']",0,1,0,0.2857142857142857
135565,I do wish they would do some updating around the facility to keep up with modern times.,1,wish date facility modern time,"['wish', 'wish date', 'wish date facility', 'wish date facility modern', 'wish date facility modern time', 'date', 'date facility', 'date facility modern', 'date facility modern time', 'facility', 'facility modern', 'facility modern time', 'modern', 'modern time', 'time']",1,0,0,0.2857142857142857
74405,This is by far the WORST doctor I've have ever went to.,1,far bad doctor ve go,"['far', 'far bad', 'far bad doctor', 'far bad doctor ve', 'far bad doctor ve go', 'bad', 'bad doctor', 'bad doctor ve', 'bad doctor ve go', 'doctor', 'doctor ve', 'doctor ve go', 've', 've go', 'go']",0,1,0,0.2857142857142857
96089,So far everything seems good.,0,far good,"['far', 'far good', 'good']",0,1,0,0.2857142857142857
71232,I have tried many diets but the program that I was put on was by far the most effective I have ever done.,0,try dysprosium program far effective,"['try', 'try dysprosium', 'try dysprosium program', 'try dysprosium program far', 'try dysprosium program far effective', 'dysprosium', 'dysprosium program', 'dysprosium program far', 'dysprosium program far effective', 'program', 'program far', 'program far effective', 'far', 'far effective', 'effective']",0,1,0,0.2857142857142857
120301,By far he was one of the best doctors we have ever seen.,0,far good doctor see,"['far', 'far good', 'far good doctor', 'far good doctor see', 'good', 'good doctor', 'good doctor see', 'doctor', 'doctor see', 'see']",0,1,0,0.2857142857142857
105873,"As far as Dr. Cozzarelli, she's straight up rude and condescending.",1,far dr cozzarelli s straight rude condescend,"['far', 'far dr', 'far dr cozzarelli', 'far dr cozzarelli s', 'far dr cozzarelli s straight', 'far dr cozzarelli s straight rude', 'far dr cozzarelli s straight rude condescend', 'dr', 'dr cozzarelli', 'dr cozzarelli s', 'dr cozzarelli s straight', 'dr cozzarelli s straight rude', 'dr cozzarelli s straight rude condescend', 'cozzarelli', 'cozzarelli s', 'cozzarelli s straight', 'cozzarelli s straight rude', 'cozzarelli s straight rude condescend', 's', 's straight', 's straight rude', 's straight rude condescend', 'straight', 'straight rude', 'straight rude condescend', 'rude', 'rude condescend', 'condescend']",0,1,0,0.2857142857142857
175691,That isn't the worst by far.,1,bad far,"['bad', 'bad far', 'far']",0,1,0,0.2857142857142857
91530,"DR. PERSKY IS STILL, BY FAR, MY FAVORITE COSMETIC SURGEON!!!",0,far favorite cosmetic surgeon,"['far', 'far favorite', 'far favorite cosmetic', 'far favorite cosmetic surgeon', 'favorite', 'favorite cosmetic', 'favorite cosmetic surgeon', 'cosmetic', 'cosmetic surgeon', 'surgeon']",0,1,0,0.2857142857142857
