commentId,comment,classification,comment_processed,word_phrase_list,calm,sweetness,visit,similarity_score
97319,so welcoming and just can't do enough to make your visit a pleasant experience.,0,welcome visit pleasant experience,"['welcome', 'welcome visit', 'welcome visit pleasant', 'welcome visit pleasant experience', 'visit', 'visit pleasant', 'visit pleasant experience', 'pleasant', 'pleasant experience', 'experience']",0,0,1,0.14705882352941177
68090,it was my first visit here and it was one of the best first visits i've ever had at a doctors office.,0,visit good visit doctor office,"['visit', 'visit good', 'visit good visit', 'visit good visit doctor', 'visit good visit doctor office', 'good', 'good visit', 'good visit doctor', 'good visit doctor office', 'visit', 'visit doctor', 'visit doctor office', 'doctor', 'doctor office', 'office']",0,0,1,0.12820512820512822
82631,"It was a great visit, as all of them have been since day one.",0,great visit,"['great', 'great visit', 'visit']",0,0,1,0.18518518518518517
66131,She was up-to-date from my first visit.,0,update visit,"['update', 'update visit', 'visit']",0,0,1,0.18518518518518517
98262,DOCTOR WAS PLEASANT AS ALWAYS AND THE VISIT WAS REALLY QUICK SO OVERALL GREAT EXPERIENCE.,0,doctor pleasant visit quick overall great experience,"['doctor', 'doctor pleasant', 'doctor pleasant visit', 'doctor pleasant visit quick', 'doctor pleasant visit quick overall', 'doctor pleasant visit quick overall great', 'doctor pleasant visit quick overall great experience', 'pleasant', 'pleasant visit', 'pleasant visit quick', 'pleasant visit quick overall', 'pleasant visit quick overall great', 'pleasant visit quick overall great experience', 'visit', 'visit quick', 'visit quick overall', 'visit quick overall great', 'visit quick overall great experience', 'quick', 'quick overall', 'quick overall great', 'quick overall great experience', 'overall', 'overall great', 'overall great experience', 'great', 'great experience', 'experience']",0,0,1,0.09615384615384617
95380,I always have a pleasant experience when visiting for a regular check up or,0,pleasant experience visit regular check,"['pleasant', 'pleasant experience', 'pleasant experience visit', 'pleasant experience visit regular', 'pleasant experience visit regular check', 'experience', 'experience visit', 'experience visit regular', 'experience visit regular check', 'visit', 'visit regular', 'visit regular check', 'regular', 'regular check', 'check']",0,0,1,0.12820512820512822
91964,"Despite the fact that ER visits cost thousands of dollars, I'll definitely come here again if I need to.",0,despite fact erbium visit cost ill decidedly come need,"['despite', 'despite fact', 'despite fact erbium', 'despite fact erbium visit', 'despite fact erbium visit cost', 'despite fact erbium visit cost ill', 'despite fact erbium visit cost ill decidedly', 'despite fact erbium visit cost ill decidedly come', 'despite fact erbium visit cost ill decidedly come need', 'fact', 'fact erbium', 'fact erbium visit', 'fact erbium visit cost', 'fact erbium visit cost ill', 'fact erbium visit cost ill decidedly', 'fact erbium visit cost ill decidedly come', 'fact erbium visit cost ill decidedly come need', 'erbium', 'erbium visit', 'erbium visit cost', 'erbium visit cost ill', 'erbium visit cost ill decidedly', 'erbium visit cost ill decidedly come', 'erbium visit cost ill decidedly come need', 'visit', 'visit cost', 'visit cost ill', 'visit cost ill decidedly', 'visit cost ill decidedly come', 'visit cost ill decidedly come need', 'cost', 'cost ill', 'cost ill decidedly', 'cost ill decidedly come', 'cost ill decidedly come need', 'ill', 'ill decidedly', 'ill decidedly come', 'ill decidedly come need', 'decidedly', 'decidedly come', 'decidedly come need', 'come', 'come need', 'need']",0,0,1,0.07246376811594205
167154,It all appeared that way during my first visit.I felt so heard and seen that I had my entire family group switch.,0,appear way visit feel hear see entire family group switch,"['appear', 'appear way', 'appear way visit', 'appear way visit feel', 'appear way visit feel hear', 'appear way visit feel hear see', 'appear way visit feel hear see entire', 'appear way visit feel hear see entire family', 'appear way visit feel hear see entire family group', 'appear way visit feel hear see entire family group switch', 'way', 'way visit', 'way visit feel', 'way visit feel hear', 'way visit feel hear see', 'way visit feel hear see entire', 'way visit feel hear see entire family', 'way visit feel hear see entire family group', 'way visit feel hear see entire family group switch', 'visit', 'visit feel', 'visit feel hear', 'visit feel hear see', 'visit feel hear see entire', 'visit feel hear see entire family', 'visit feel hear see entire family group', 'visit feel hear see entire family group switch', 'feel', 'feel hear', 'feel hear see', 'feel hear see entire', 'feel hear see entire family', 'feel hear see entire family group', 'feel hear see entire family group switch', 'hear', 'hear see', 'hear see entire', 'hear see entire family', 'hear see entire family group', 'hear see entire family group switch', 'see', 'see entire', 'see entire family', 'see entire family group', 'see entire family group switch', 'entire', 'entire family', 'entire family group', 'entire family group switch', 'family', 'family group', 'family group switch', 'group', 'group switch', 'switch']",0,0,1,0.06329113924050635
102176,"Besides the wait time, I had a great visit.",1,wait time great visit,"['wait', 'wait time', 'wait time great', 'wait time great visit', 'time', 'time great', 'time great visit', 'great', 'great visit', 'visit']",0,0,1,0.14705882352941177
96644,"He is a caring person, and did my four implants for each of my molars in one visit.",0,dare person plant molar visit,"['dare', 'dare person', 'dare person plant', 'dare person plant molar', 'dare person plant molar visit', 'person', 'person plant', 'person plant molar', 'person plant molar visit', 'plant', 'plant molar', 'plant molar visit', 'molar', 'molar visit', 'visit']",0,0,1,0.12820512820512822
69334,I never really saw or talked to Dr. Ohmart after the initial visit.,1,see talk dr heart initial visit,"['see', 'see talk', 'see talk dr', 'see talk dr heart', 'see talk dr heart initial', 'see talk dr heart initial visit', 'talk', 'talk dr', 'talk dr heart', 'talk dr heart initial', 'talk dr heart initial visit', 'dr', 'dr heart', 'dr heart initial', 'dr heart initial visit', 'heart', 'heart initial', 'heart initial visit', 'initial', 'initial visit', 'visit']",0,0,1,0.1111111111111111
163467,"for Dr. Segal for over 45 minutes each of my last 3 visits,",1,dr legal visit,"['dr', 'dr legal', 'dr legal visit', 'legal', 'legal visit', 'visit']",0,0,1,0.16666666666666666
100477,"The first visit was great, Dr Hickman has great bedside manner.",0,visit great great bedside manner,"['visit', 'visit great', 'visit great great', 'visit great great bedside', 'visit great great bedside manner', 'great', 'great great', 'great great bedside', 'great great bedside manner', 'great', 'great bedside', 'great bedside manner', 'bedside', 'bedside manner', 'manner']",0,0,1,0.12820512820512822
67875,The second visit was much better.,0,visit good,"['visit', 'visit good', 'good']",0,0,1,0.18518518518518517
86211,Follow up visit was great!I explained my diet changes brought in the proper paperwork.Dr Chan answered all my concerns to my satisfaction.,0,follow visit explain diet change bring proper paperwork answer concern satisfaction,"['follow', 'follow visit', 'follow visit explain', 'follow visit explain diet', 'follow visit explain diet change', 'follow visit explain diet change bring', 'follow visit explain diet change bring proper', 'follow visit explain diet change bring proper paperwork', 'follow visit explain diet change bring proper paperwork answer', 'follow visit explain diet change bring proper paperwork answer concern', 'follow visit explain diet change bring proper paperwork answer concern satisfaction', 'visit', 'visit explain', 'visit explain diet', 'visit explain diet change', 'visit explain diet change bring', 'visit explain diet change bring proper', 'visit explain diet change bring proper paperwork', 'visit explain diet change bring proper paperwork answer', 'visit explain diet change bring proper paperwork answer concern', 'visit explain diet change bring proper paperwork answer concern satisfaction', 'explain', 'explain diet', 'explain diet change', 'explain diet change bring', 'explain diet change bring proper', 'explain diet change bring proper paperwork', 'explain diet change bring proper paperwork answer', 'explain diet change bring proper paperwork answer concern', 'explain diet change bring proper paperwork answer concern satisfaction', 'diet', 'diet change', 'diet change bring', 'diet change bring proper', 'diet change bring proper paperwork', 'diet change bring proper paperwork answer', 'diet change bring proper paperwork answer concern', 'diet change bring proper paperwork answer concern satisfaction', 'change', 'change bring', 'change bring proper', 'change bring proper paperwork', 'change bring proper paperwork answer', 'change bring proper paperwork answer concern', 'change bring proper paperwork answer concern satisfaction', 'bring', 'bring proper', 'bring proper paperwork', 'bring proper paperwork answer', 'bring proper paperwork answer concern', 'bring proper paperwork answer concern satisfaction', 'proper', 'proper paperwork', 'proper paperwork answer', 'proper paperwork answer concern', 'proper paperwork answer concern satisfaction', 'paperwork', 'paperwork answer', 'paperwork answer concern', 'paperwork answer concern satisfaction', 'answer', 'answer concern', 'answer concern satisfaction', 'concern', 'concern satisfaction', 'satisfaction']",0,0,1,0.055555555555555566
