commentId,comment,classification,comment_processed,word_phrase_list,interest,interest personal,personal,personal life,life,similarity_score
122237,The treatment she prescribed and the product and lifestyle switches she recommended worked beautifully.,0,treatment prescribed product life style switch recommend work beautifully,"['treatment', 'treatment prescribed', 'treatment prescribed product', 'treatment prescribed product life', 'treatment prescribed product life style', 'treatment prescribed product life style switch', 'treatment prescribed product life style switch recommend', 'treatment prescribed product life style switch recommend work', 'treatment prescribed product life style switch recommend work beautifully', 'prescribed', 'prescribed product', 'prescribed product life', 'prescribed product life style', 'prescribed product life style switch', 'prescribed product life style switch recommend', 'prescribed product life style switch recommend work', 'prescribed product life style switch recommend work beautifully', 'product', 'product life', 'product life style', 'product life style switch', 'product life style switch recommend', 'product life style switch recommend work', 'product life style switch recommend work beautifully', 'life', 'life style', 'life style switch', 'life style switch recommend', 'life style switch recommend work', 'life style switch recommend work beautifully', 'style', 'style switch', 'style switch recommend', 'style switch recommend work', 'style switch recommend work beautifully', 'switch', 'switch recommend', 'switch recommend work', 'switch recommend work beautifully', 'recommend', 'recommend work', 'recommend work beautifully', 'work', 'work beautifully', 'beautifully']",0,0,0,0,1,0.0392156862745098
62411,He's a very personal man and he understands what you're going through.,0,personal man understand go,"['personal', 'personal man', 'personal man understand', 'personal man understand go', 'man', 'man understand', 'man understand go', 'understand', 'understand go', 'go']",0,0,1,0,0,0.125
173939,"They are both very personable, honest, and actually want to help their patients.",0,personal honest actually want help patient,"['personal', 'personal honest', 'personal honest actually', 'personal honest actually want', 'personal honest actually want help', 'personal honest actually want help patient', 'honest', 'honest actually', 'honest actually want', 'honest actually want help', 'honest actually want help patient', 'actually', 'actually want', 'actually want help', 'actually want help patient', 'want', 'want help', 'want help patient', 'help', 'help patient', 'patient']",0,0,1,0,0,0.07407407407407407
189043,I have a nasty back problem which has encumbered my life.,1,nasty problem restrain life,"['nasty', 'nasty problem', 'nasty problem restrain', 'nasty problem restrain life', 'problem', 'problem restrain', 'problem restrain life', 'restrain', 'restrain life', 'life']",0,0,0,0,1,0.125
139084,"She has my trust because she is very skilled, professional, and personable.",0,trust skilled professional personal,"['trust', 'trust skilled', 'trust skilled professional', 'trust skilled professional personal', 'skilled', 'skilled professional', 'skilled professional personal', 'professional', 'professional personal', 'personal']",0,0,1,0,0,0.125
101998,"Excellent first time experience from beginning to end, very personable and helpful with answering all questions and concerns.",0,excellent time experience begin end personal helpful answer question concern,"['excellent', 'excellent time', 'excellent time experience', 'excellent time experience begin', 'excellent time experience begin end', 'excellent time experience begin end personal', 'excellent time experience begin end personal helpful', 'excellent time experience begin end personal helpful answer', 'excellent time experience begin end personal helpful answer question', 'excellent time experience begin end personal helpful answer question concern', 'time', 'time experience', 'time experience begin', 'time experience begin end', 'time experience begin end personal', 'time experience begin end personal helpful', 'time experience begin end personal helpful answer', 'time experience begin end personal helpful answer question', 'time experience begin end personal helpful answer question concern', 'experience', 'experience begin', 'experience begin end', 'experience begin end personal', 'experience begin end personal helpful', 'experience begin end personal helpful answer', 'experience begin end personal helpful answer question', 'experience begin end personal helpful answer question concern', 'begin', 'begin end', 'begin end personal', 'begin end personal helpful', 'begin end personal helpful answer', 'begin end personal helpful answer question', 'begin end personal helpful answer question concern', 'end', 'end personal', 'end personal helpful', 'end personal helpful answer', 'end personal helpful answer question', 'end personal helpful answer question concern', 'personal', 'personal helpful', 'personal helpful answer', 'personal helpful answer question', 'personal helpful answer question concern', 'helpful', 'helpful answer', 'helpful answer question', 'helpful answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",0,0,1,0,0,0.03278688524590164
128262,The tearing problem is totally done and it has been life changing.,0,tear problem wholly life change,"['tear', 'tear problem', 'tear problem wholly', 'tear problem wholly life', 'tear problem wholly life change', 'problem', 'problem wholly', 'problem wholly life', 'problem wholly life change', 'wholly', 'wholly life', 'wholly life change', 'life', 'life change', 'change']",0,0,0,0,1,0.09523809523809523
126463,"I think can't thank Dr Adam's, Dr Dart, and all their staff for giving me my active life back.",0,think thank adam staff give active life,"['think', 'think thank', 'think thank adam', 'think thank adam staff', 'think thank adam staff give', 'think thank adam staff give active', 'think thank adam staff give active life', 'thank', 'thank adam', 'thank adam staff', 'thank adam staff give', 'thank adam staff give active', 'thank adam staff give active life', 'adam', 'adam staff', 'adam staff give', 'adam staff give active', 'adam staff give active life', 'staff', 'staff give', 'staff give active', 'staff give active life', 'give', 'give active', 'give active life', 'active', 'active life', 'life']",0,0,0,0,1,0.058823529411764705
73651,Personable yet professional experienced doctor that actually listens.,0,personal professional experience actually listen,"['personal', 'personal professional', 'personal professional experience', 'personal professional experience actually', 'personal professional experience actually listen', 'professional', 'professional experience', 'professional experience actually', 'professional experience actually listen', 'experience', 'experience actually', 'experience actually listen', 'actually', 'actually listen', 'listen']",0,0,1,0,0,0.09523809523809523
163824,"and didn't know me, it was him- I love that personal touch he gives!",0,know love personal touch give,"['know', 'know love', 'know love personal', 'know love personal touch', 'know love personal touch give', 'love', 'love personal', 'love personal touch', 'love personal touch give', 'personal', 'personal touch', 'personal touch give', 'touch', 'touch give', 'give']",0,0,1,0,0,0.09523809523809523
105021,"This doctor had a ""0"" interest in my 4 mons headache.",1,interest mon headache,"['interest', 'interest mon', 'interest mon headache', 'mon', 'mon headache', 'headache']",1,0,0,0,0,0.16666666666666666
147707,His personable skills surpass any physician experience I have ever had.,0,personal skill excess doctor experience,"['personal', 'personal skill', 'personal skill excess', 'personal skill excess doctor', 'personal skill excess doctor experience', 'skill', 'skill excess', 'skill excess doctor', 'skill excess doctor experience', 'excess', 'excess doctor', 'excess doctor experience', 'doctor', 'doctor experience', 'experience']",0,0,1,0,0,0.09523809523809523
