commentId,comment,classification,comment_processed,word_phrase_list,no,no disappointment,disappointment,similarity_score
134756,I am no longer having to use a cane and sometimes a wheelchair if I have to walk more than a very short distance.,0,no long have use cane wheelchair walk short distance,"['no', 'no long', 'no long have', 'no long have use', 'no long have use cane', 'no long have use cane wheelchair', 'no long have use cane wheelchair walk', 'no long have use cane wheelchair walk short', 'no long have use cane wheelchair walk short distance', 'long', 'long have', 'long have use', 'long have use cane', 'long have use cane wheelchair', 'long have use cane wheelchair walk', 'long have use cane wheelchair walk short', 'long have use cane wheelchair walk short distance', 'have', 'have use', 'have use cane', 'have use cane wheelchair', 'have use cane wheelchair walk', 'have use cane wheelchair walk short', 'have use cane wheelchair walk short distance', 'use', 'use cane', 'use cane wheelchair', 'use cane wheelchair walk', 'use cane wheelchair walk short', 'use cane wheelchair walk short distance', 'cane', 'cane wheelchair', 'cane wheelchair walk', 'cane wheelchair walk short', 'cane wheelchair walk short distance', 'wheelchair', 'wheelchair walk', 'wheelchair walk short', 'wheelchair walk short distance', 'walk', 'walk short', 'walk short distance', 'short', 'short distance', 'distance']",1,0,0,0.041666666666666664
58921,No improvements needed.,0,no improvement need,"['no', 'no improvement', 'no improvement need', 'improvement', 'improvement need', 'need']",1,0,0,0.2222222222222222
127932,I can assure you this man had no feelings towards the patients that he has botched.,1,assure man no feel patient mottle,"['assure', 'assure man', 'assure man no', 'assure man no feel', 'assure man no feel patient', 'assure man no feel patient mottle', 'man', 'man no', 'man no feel', 'man no feel patient', 'man no feel patient mottle', 'no', 'no feel', 'no feel patient', 'no feel patient mottle', 'feel', 'feel patient', 'feel patient mottle', 'patient', 'patient mottle', 'mottle']",1,0,0,0.08333333333333333
76585,"for a Gyno -removal specialist, Dr. Schlesinger is your man, I couldn't recommend him more strongly.",0,no removal specialist man recommend strongly,"['no', 'no removal', 'no removal specialist', 'no removal specialist man', 'no removal specialist man recommend', 'no removal specialist man recommend strongly', 'removal', 'removal specialist', 'removal specialist man', 'removal specialist man recommend', 'removal specialist man recommend strongly', 'specialist', 'specialist man', 'specialist man recommend', 'specialist man recommend strongly', 'man', 'man recommend', 'man recommend strongly', 'recommend', 'recommend strongly', 'strongly']",1,0,0,0.08333333333333333
65489,There were no disappointments,0,no disappointment,"['no', 'no disappointment', 'disappointment']",1,1,1,1.0
98402,"I have no way to locate him, as I would very much want to continue with Dr Pannullo.",1,no way locate want continue pannullo,"['no', 'no way', 'no way locate', 'no way locate want', 'no way locate want continue', 'no way locate want continue pannullo', 'way', 'way locate', 'way locate want', 'way locate want continue', 'way locate want continue pannullo', 'locate', 'locate want', 'locate want continue', 'locate want continue pannullo', 'want', 'want continue', 'want continue pannullo', 'continue', 'continue pannullo', 'pannullo']",1,0,0,0.08333333333333333
82038,There is no better care.,0,no good care,"['no', 'no good', 'no good care', 'good', 'good care', 'care']",1,0,0,0.2222222222222222
143655,He helped me understand exactly what was going on and I personally think there is no one as qualified as him.,0,help understand precisely go personally think no qualify,"['help', 'help understand', 'help understand precisely', 'help understand precisely go', 'help understand precisely go personally', 'help understand precisely go personally think', 'help understand precisely go personally think no', 'help understand precisely go personally think no qualify', 'understand', 'understand precisely', 'understand precisely go', 'understand precisely go personally', 'understand precisely go personally think', 'understand precisely go personally think no', 'understand precisely go personally think no qualify', 'precisely', 'precisely go', 'precisely go personally', 'precisely go personally think', 'precisely go personally think no', 'precisely go personally think no qualify', 'go', 'go personally', 'go personally think', 'go personally think no', 'go personally think no qualify', 'personally', 'personally think', 'personally think no', 'personally think no qualify', 'think', 'think no', 'think no qualify', 'no', 'no qualify', 'qualify']",1,0,0,0.05128205128205128
191110,"Go here, you'll have no regrets.",0,no regret,"['no', 'no regret', 'regret']",1,0,0,0.3333333333333333
121138,You are in and out in no time.,0,no time,"['no', 'no time', 'time']",1,0,0,0.3333333333333333
153072,so no one will ever be put through what I and to go through today.,1,no,['no'],1,0,0,0.5
71102,No amount of exercise could have made me look the way I do.,0,no exercise look way,"['no', 'no exercise', 'no exercise look', 'no exercise look way', 'exercise', 'exercise look', 'exercise look way', 'look', 'look way', 'way']",1,0,0,0.15384615384615385
94275,and this office repeatedly makes us wait over an hour with absolutely no explanation.,1,office repeatedly make wait absolutely no explanation,"['office', 'office repeatedly', 'office repeatedly make', 'office repeatedly make wait', 'office repeatedly make wait absolutely', 'office repeatedly make wait absolutely no', 'office repeatedly make wait absolutely no explanation', 'repeatedly', 'repeatedly make', 'repeatedly make wait', 'repeatedly make wait absolutely', 'repeatedly make wait absolutely no', 'repeatedly make wait absolutely no explanation', 'make', 'make wait', 'make wait absolutely', 'make wait absolutely no', 'make wait absolutely no explanation', 'wait', 'wait absolutely', 'wait absolutely no', 'wait absolutely no explanation', 'absolutely', 'absolutely no', 'absolutely no explanation', 'no', 'no explanation', 'explanation']",1,0,0,0.06451612903225806
78931,I look 15 years younger and no one suspects--not even my closest friends-- because of Dr. Marten.,0,look young no suspectsnot close friend martin,"['look', 'look young', 'look young no', 'look young no suspectsnot', 'look young no suspectsnot close', 'look young no suspectsnot close friend', 'look young no suspectsnot close friend martin', 'young', 'young no', 'young no suspectsnot', 'young no suspectsnot close', 'young no suspectsnot close friend', 'young no suspectsnot close friend martin', 'no', 'no suspectsnot', 'no suspectsnot close', 'no suspectsnot close friend', 'no suspectsnot close friend martin', 'suspectsnot', 'suspectsnot close', 'suspectsnot close friend', 'suspectsnot close friend martin', 'close', 'close friend', 'close friend martin', 'friend', 'friend martin', 'martin']",1,0,0,0.06451612903225806
136190,No issues,0,no issue,"['no', 'no issue', 'issue']",1,0,0,0.3333333333333333
180062,"Which means no lens would exist in my eye, therefore, I would not be able to see.",1,mean no lens exist eye not able,"['mean', 'mean no', 'mean no lens', 'mean no lens exist', 'mean no lens exist eye', 'mean no lens exist eye not', 'mean no lens exist eye not able', 'no', 'no lens', 'no lens exist', 'no lens exist eye', 'no lens exist eye not', 'no lens exist eye not able', 'lens', 'lens exist', 'lens exist eye', 'lens exist eye not', 'lens exist eye not able', 'exist', 'exist eye', 'exist eye not', 'exist eye not able', 'eye', 'eye not', 'eye not able', 'not', 'not able', 'able']",1,0,0,0.06451612903225806
181777,No good,1,no good,"['no', 'no good', 'good']",1,0,0,0.3333333333333333
123386,My NP is very compassionate and proactive.,0,no compassionate practice,"['no', 'no compassionate', 'no compassionate practice', 'compassionate', 'compassionate practice', 'practice']",1,0,0,0.2222222222222222
86263,"Most unwelcoming, no bedside manner doctor I've ever seen.",1,indecent no bedside manner see,"['indecent', 'indecent no', 'indecent no bedside', 'indecent no bedside manner', 'indecent no bedside manner see', 'no', 'no bedside', 'no bedside manner', 'no bedside manner see', 'bedside', 'bedside manner', 'bedside manner see', 'manner', 'manner see', 'see']",1,0,0,0.1111111111111111
