commentId,comment,classification,comment_processed,word_phrase_list,reception,reception amaze,amaze,similarity_score
73262,"I then visited his office for removal of a skin tag under my left eye from a cat scratch, once again my eye looked amazing!",0,visit office removal skin tag leave eye cat scratch eye look amaze,"['visit', 'visit office', 'visit office removal', 'visit office removal skin', 'visit office removal skin tag', 'visit office removal skin tag leave', 'visit office removal skin tag leave eye', 'visit office removal skin tag leave eye cat', 'visit office removal skin tag leave eye cat scratch', 'visit office removal skin tag leave eye cat scratch eye', 'visit office removal skin tag leave eye cat scratch eye look', 'visit office removal skin tag leave eye cat scratch eye look amaze', 'office', 'office removal', 'office removal skin', 'office removal skin tag', 'office removal skin tag leave', 'office removal skin tag leave eye', 'office removal skin tag leave eye cat', 'office removal skin tag leave eye cat scratch', 'office removal skin tag leave eye cat scratch eye', 'office removal skin tag leave eye cat scratch eye look', 'office removal skin tag leave eye cat scratch eye look amaze', 'removal', 'removal skin', 'removal skin tag', 'removal skin tag leave', 'removal skin tag leave eye', 'removal skin tag leave eye cat', 'removal skin tag leave eye cat scratch', 'removal skin tag leave eye cat scratch eye', 'removal skin tag leave eye cat scratch eye look', 'removal skin tag leave eye cat scratch eye look amaze', 'skin', 'skin tag', 'skin tag leave', 'skin tag leave eye', 'skin tag leave eye cat', 'skin tag leave eye cat scratch', 'skin tag leave eye cat scratch eye', 'skin tag leave eye cat scratch eye look', 'skin tag leave eye cat scratch eye look amaze', 'tag', 'tag leave', 'tag leave eye', 'tag leave eye cat', 'tag leave eye cat scratch', 'tag leave eye cat scratch eye', 'tag leave eye cat scratch eye look', 'tag leave eye cat scratch eye look amaze', 'leave', 'leave eye', 'leave eye cat', 'leave eye cat scratch', 'leave eye cat scratch eye', 'leave eye cat scratch eye look', 'leave eye cat scratch eye look amaze', 'eye', 'eye cat', 'eye cat scratch', 'eye cat scratch eye', 'eye cat scratch eye look', 'eye cat scratch eye look amaze', 'cat', 'cat scratch', 'cat scratch eye', 'cat scratch eye look', 'cat scratch eye look amaze', 'scratch', 'scratch eye', 'scratch eye look', 'scratch eye look amaze', 'eye', 'eye look', 'eye look amaze', 'look', 'look amaze', 'amaze']",0,0,1,0.7142857142857143
163238,and my anesthesiologist - it's amazing how much a simple gesture like a phone call can put one at ease.,0,anesthesiologist amaze simple gesture like phone ease,"['anesthesiologist', 'anesthesiologist amaze', 'anesthesiologist amaze simple', 'anesthesiologist amaze simple gesture', 'anesthesiologist amaze simple gesture like', 'anesthesiologist amaze simple gesture like phone', 'anesthesiologist amaze simple gesture like phone ease', 'amaze', 'amaze simple', 'amaze simple gesture', 'amaze simple gesture like', 'amaze simple gesture like phone', 'amaze simple gesture like phone ease', 'simple', 'simple gesture', 'simple gesture like', 'simple gesture like phone', 'simple gesture like phone ease', 'gesture', 'gesture like', 'gesture like phone', 'gesture like phone ease', 'like', 'like phone', 'like phone ease', 'phone', 'phone ease', 'ease']",0,0,1,0.7142857142857143
164419,I felt safe and had an amazing feeling after the treatment.,0,feel safe amaze feel treatment,"['feel', 'feel safe', 'feel safe amaze', 'feel safe amaze feel', 'feel safe amaze feel treatment', 'safe', 'safe amaze', 'safe amaze feel', 'safe amaze feel treatment', 'amaze', 'amaze feel', 'amaze feel treatment', 'feel', 'feel treatment', 'treatment']",0,0,1,0.7142857142857143
104624,Dr. Shenaq did in fact finish out my reconstruction with AMAZING results!!!,0,fact finish reconstruction amaze result,"['fact', 'fact finish', 'fact finish reconstruction', 'fact finish reconstruction amaze', 'fact finish reconstruction amaze result', 'finish', 'finish reconstruction', 'finish reconstruction amaze', 'finish reconstruction amaze result', 'reconstruction', 'reconstruction amaze', 'reconstruction amaze result', 'amaze', 'amaze result', 'result']",0,0,1,0.7142857142857143
138999,"From the reception desk to the dental chair, Dr. Mary and her staff are among the most friendly",0,reception desk dental chair dr mary staff friendly,"['reception', 'reception desk', 'reception desk dental', 'reception desk dental chair', 'reception desk dental chair dr', 'reception desk dental chair dr mary', 'reception desk dental chair dr mary staff', 'reception desk dental chair dr mary staff friendly', 'desk', 'desk dental', 'desk dental chair', 'desk dental chair dr', 'desk dental chair dr mary', 'desk dental chair dr mary staff', 'desk dental chair dr mary staff friendly', 'dental', 'dental chair', 'dental chair dr', 'dental chair dr mary', 'dental chair dr mary staff', 'dental chair dr mary staff friendly', 'chair', 'chair dr', 'chair dr mary', 'chair dr mary staff', 'chair dr mary staff friendly', 'dr', 'dr mary', 'dr mary staff', 'dr mary staff friendly', 'mary', 'mary staff', 'mary staff friendly', 'staff', 'staff friendly', 'friendly']",1,0,0,0.7142857142857143
88810,"the cheap looking Halloween decoration in the dingy old office, the receptionist who NEVER smile,",1,cheap look halloween decoration dingy old office reception smile,"['cheap', 'cheap look', 'cheap look halloween', 'cheap look halloween decoration', 'cheap look halloween decoration dingy', 'cheap look halloween decoration dingy old', 'cheap look halloween decoration dingy old office', 'cheap look halloween decoration dingy old office reception', 'cheap look halloween decoration dingy old office reception smile', 'look', 'look halloween', 'look halloween decoration', 'look halloween decoration dingy', 'look halloween decoration dingy old', 'look halloween decoration dingy old office', 'look halloween decoration dingy old office reception', 'look halloween decoration dingy old office reception smile', 'halloween', 'halloween decoration', 'halloween decoration dingy', 'halloween decoration dingy old', 'halloween decoration dingy old office', 'halloween decoration dingy old office reception', 'halloween decoration dingy old office reception smile', 'decoration', 'decoration dingy', 'decoration dingy old', 'decoration dingy old office', 'decoration dingy old office reception', 'decoration dingy old office reception smile', 'dingy', 'dingy old', 'dingy old office', 'dingy old office reception', 'dingy old office reception smile', 'old', 'old office', 'old office reception', 'old office reception smile', 'office', 'office reception', 'office reception smile', 'reception', 'reception smile', 'smile']",1,0,0,0.7142857142857143
115213,but I don't know what he's like since I can't get past this dumb receptionist.,1,know s like past dumb reception,"['know', 'know s', 'know s like', 'know s like past', 'know s like past dumb', 'know s like past dumb reception', 's', 's like', 's like past', 's like past dumb', 's like past dumb reception', 'like', 'like past', 'like past dumb', 'like past dumb reception', 'past', 'past dumb', 'past dumb reception', 'dumb', 'dumb reception', 'reception']",1,0,0,0.7142857142857143
110948,"First off, Heather is AMAZING.",0,heather amaze,"['heather', 'heather amaze', 'amaze']",0,0,1,0.7142857142857143
100567,"Dr. Machida is an amazing, great doctor.",0,amaze great doctor,"['amaze', 'amaze great', 'amaze great doctor', 'great', 'great doctor', 'doctor']",0,0,1,0.7142857142857143
95363,"No joke, it was amazing.",0,joke amaze,"['joke', 'joke amaze', 'amaze']",0,0,1,0.7142857142857143
156606,"But the Receptionist was so rude to me, wouldn't even consider prioritizing me by urgency",1,reception rude consider prioritize urgency,"['reception', 'reception rude', 'reception rude consider', 'reception rude consider prioritize', 'reception rude consider prioritize urgency', 'rude', 'rude consider', 'rude consider prioritize', 'rude consider prioritize urgency', 'consider', 'consider prioritize', 'consider prioritize urgency', 'prioritize', 'prioritize urgency', 'urgency']",1,0,0,0.7142857142857143
143579,I came to WAVE to get chin filler and Jennifer Velazco did an amazing job!,0,come wave chin filler amaze job,"['come', 'come wave', 'come wave chin', 'come wave chin filler', 'come wave chin filler amaze', 'come wave chin filler amaze job', 'wave', 'wave chin', 'wave chin filler', 'wave chin filler amaze', 'wave chin filler amaze job', 'chin', 'chin filler', 'chin filler amaze', 'chin filler amaze job', 'filler', 'filler amaze', 'filler amaze job', 'amaze', 'amaze job', 'job']",0,0,1,0.7142857142857143
127549,I will be going to him as a new patient for my back pain due to the amazing experience my girl had.,0,go new patient pain amaze experience girl,"['go', 'go new', 'go new patient', 'go new patient pain', 'go new patient pain amaze', 'go new patient pain amaze experience', 'go new patient pain amaze experience girl', 'new', 'new patient', 'new patient pain', 'new patient pain amaze', 'new patient pain amaze experience', 'new patient pain amaze experience girl', 'patient', 'patient pain', 'patient pain amaze', 'patient pain amaze experience', 'patient pain amaze experience girl', 'pain', 'pain amaze', 'pain amaze experience', 'pain amaze experience girl', 'amaze', 'amaze experience', 'amaze experience girl', 'experience', 'experience girl', 'girl']",0,0,1,0.7142857142857143
118643,"After my consultation with the doctor I booked my surgery as soon as possible with Christin, who was amazing at helping me.",0,consultation doctor book surgery soon possible christian amaze help,"['consultation', 'consultation doctor', 'consultation doctor book', 'consultation doctor book surgery', 'consultation doctor book surgery soon', 'consultation doctor book surgery soon possible', 'consultation doctor book surgery soon possible christian', 'consultation doctor book surgery soon possible christian amaze', 'consultation doctor book surgery soon possible christian amaze help', 'doctor', 'doctor book', 'doctor book surgery', 'doctor book surgery soon', 'doctor book surgery soon possible', 'doctor book surgery soon possible christian', 'doctor book surgery soon possible christian amaze', 'doctor book surgery soon possible christian amaze help', 'book', 'book surgery', 'book surgery soon', 'book surgery soon possible', 'book surgery soon possible christian', 'book surgery soon possible christian amaze', 'book surgery soon possible christian amaze help', 'surgery', 'surgery soon', 'surgery soon possible', 'surgery soon possible christian', 'surgery soon possible christian amaze', 'surgery soon possible christian amaze help', 'soon', 'soon possible', 'soon possible christian', 'soon possible christian amaze', 'soon possible christian amaze help', 'possible', 'possible christian', 'possible christian amaze', 'possible christian amaze help', 'christian', 'christian amaze', 'christian amaze help', 'amaze', 'amaze help', 'help']",0,0,1,0.7142857142857143
